date,region,product,revenue,orders,support_tickets,churn_rate
2025-10-06,Asia,Enterprise,31542.07,6,9,0.0295
2025-10-06,Asia,Pro,9673.07,12,11,0.0266
2025-10-06,Asia,Basic,2826.35,3,7,0.0252
2025-10-07,US-East,Enterprise,50368.45,11,7,0.0281
2025-10-07,US-East,Pro,14226.45,10,7,0.0246
2025-10-07,US-East,Basic,4952.93,8,5,0.027
2025-10-07,US-West,Enterprise,39666.0,11,12,0.03
2025-10-07,US-West,Pro,12794.79,4,3,0.0243
2025-10-07,US-West,Basic,4226.87,9,7,0.0354
2025-10-07,Europe,Enterprise,36640.63,6,3,0.0305
2025-10-07,Europe,Pro,11081.54,3,7,0.0342
2025-10-07,Europe,Basic,3703.29,4,2,0.0356
2025-10-07,Asia,Enterprise,29618.88,3,1,0.0331
2025-10-07,Asia,Pro,8583.96,5,7,0.0251
2025-10-07,Asia,Basic,2876.19,5,6,0.0377
2025-10-08,US-East,Enterprise,45580.04,7,4,0.0368
2025-10-08,US-East,Pro,13400.39,9,3,0.0331
2025-10-08,US-East,Basic,4765.95,10,5,0.0293
2025-10-08,US-West,Enterprise,40541.7,7,2,0.0336
2025-10-08,US-West,Pro,11609.85,8,7,0.0341
2025-10-08,US-West,Basic,4127.07,10,3,0.0289
2025-10-08,Europe,Enterprise,36599.41,7,9,0.0286
2025-10-08,Europe,Pro,10818.43,7,0,0.0319
2025-10-08,Europe,Basic,4076.44,8,7,0.0282
2025-10-08,Asia,Enterprise,31056.27,5,6,0.0315
2025-10-08,Asia,Pro,8607.11,3,5,0.0238
2025-10-08,Asia,Basic,2988.57,6,6,0.0357
2025-10-09,US-East,Enterprise,50477.35,9,8,0.0241
2025-10-09,US-East,Pro,14977.8,6,7,0.0309
2025-10-09,US-East,Basic,5140.64,13,9,0.0271
2025-10-09,US-West,Enterprise,44487.55,7,4,0.0376
2025-10-09,US-West,Pro,12461.72,9,3,0.0258
2025-10-09,US-West,Basic,4303.05,7,6,0.031
2025-10-09,Europe,Enterprise,37060.87,5,3,0.0307
2025-10-09,Europe,Pro,10677.76,10,9,0.0348
2025-10-09,Europe,Basic,3930.52,8,7,0.0265
2025-10-09,Asia,Enterprise,27279.77,3,2,0.0357
2025-10-09,Asia,Pro,8495.0,4,8,0.0413
2025-10-09,Asia,Basic,3081.21,7,2,0.0267
2025-10-10,US-East,Enterprise,46649.84,10,3,0.0291
2025-10-10,US-East,Pro,14857.8,10,3,0.0325
2025-10-10,US-East,Basic,4557.88,9,7,0.0315
2025-10-10,US-West,Enterprise,41672.53,9,5,0.0335
2025-10-10,US-West,Pro,11338.34,5,7,0.0293
2025-10-10,US-West,Basic,4197.59,6,5,0.0273
2025-10-10,Europe,Enterprise,35456.82,8,2,0.0338
2025-10-10,Europe,Pro,10946.03,6,2,0.03
2025-10-10,Europe,Basic,3851.5,6,6,0.0294
2025-10-10,Asia,Enterprise,25868.11,7,6,0.0335
2025-10-10,Asia,Pro,8354.08,2,7,0.0339
2025-10-10,Asia,Basic,2833.94,3,4,0.026
2025-10-11,US-East,Enterprise,29711.51,8,6,0.0323
2025-10-11,US-East,Pro,8439.23,1,4,0.0329
2025-10-11,US-East,Basic,2636.26,7,5,0.0345
2025-10-11,US-West,Enterprise,24851.5,4,2,0.0276
2025-10-11,US-West,Pro,6766.94,3,4,0.0331
2025-10-11,US-West,Basic,2557.69,4,7,0.0278
2025-10-11,Europe,Enterprise,22833.93,3,2,0.0275
2025-10-11,Europe,Pro,6813.74,5,7,0.0224
2025-10-11,Europe,Basic,2230.29,4,1,0.028
2025-10-11,Asia,Enterprise,17878.99,1,8,0.03
2025-10-11,Asia,Pro,4606.65,4,6,0.035
2025-10-11,Asia,Basic,1807.76,5,3,0.0252
2025-10-12,US-East,Enterprise,29581.73,6,2,0.0312
2025-10-12,US-East,Pro,9031.12,3,4,0.0305
2025-10-12,US-East,Basic,3025.08,7,5,0.0349
2025-10-12,US-West,Enterprise,24886.32,2,5,0.0317
2025-10-12,US-West,Pro,7113.32,6,7,0.0292
2025-10-12,US-West,Basic,2476.08,2,0,0.0264
2025-10-12,Europe,Enterprise,22386.42,7,5,0.0325
2025-10-12,Europe,Pro,6963.76,3,3,0.0289
2025-10-12,Europe,Basic,2061.87,1,11,0.0333
2025-10-12,Asia,Enterprise,16645.73,1,7,0.033
2025-10-12,Asia,Pro,4930.95,1,7,0.0382
2025-10-12,Asia,Basic,1711.19,2,5,0.0299
2025-10-13,US-East,Enterprise,48489.75,7,5,0.0262
2025-10-13,US-East,Pro,13861.84,11,4,0.0322
2025-10-13,US-East,Basic,4746.22,9,3,0.0353
2025-10-13,US-West,Enterprise,41385.02,6,3,0.028
2025-10-13,US-West,Pro,12482.7,9,6,0.0238
2025-10-13,US-West,Basic,4109.57,7,2,0.0305
2025-10-13,Europe,Enterprise,36636.34,8,1,0.0319
2025-10-13,Europe,Pro,10757.35,4,4,0.0375
2025-10-13,Europe,Basic,3742.58,6,2,0.0307
2025-10-13,Asia,Enterprise,30574.24,9,11,0.0308
2025-10-13,Asia,Pro,8194.77,7,3,0.0345
2025-10-13,Asia,Basic,2791.66,8,8,0.0308
2025-10-14,US-East,Enterprise,47769.07,10,4,0.0309
2025-10-14,US-East,Pro,14147.93,10,5,0.0296
2025-10-14,US-East,Basic,4790.34,13,6,0.0304
2025-10-14,US-West,Enterprise,37936.27,7,10,0.0297
2025-10-14,US-West,Pro,12244.38,9,7,0.0315
2025-10-14,US-West,Basic,3742.53,8,6,0.0243
2025-10-14,Europe,Enterprise,36904.08,9,2,0.0233
2025-10-14,Europe,Pro,10933.56,7,3,0.0303
2025-10-14,Europe,Basic,3554.68,7,8,0.0268
2025-10-14,Asia,Enterprise,29688.05,6,7,0.0266
2025-10-14,Asia,Pro,8177.53,4,5,0.0252
2025-10-14,Asia,Basic,2928.88,7,5,0.0283
2025-10-15,US-East,Enterprise,47538.43,6,4,0.0341
2025-10-15,US-East,Pro,13747.97,8,6,0.0234
2025-10-15,US-East,Basic,4815.95,11,4,0.0234
2025-10-15,US-West,Enterprise,39301.46,8,9,0.0299
2025-10-15,US-West,Pro,12644.06,9,10,0.0316
2025-10-15,US-West,Basic,3976.43,10,7,0.0263
2025-10-15,Europe,Enterprise,32758.62,4,7,0.0281
2025-10-15,Europe,Pro,10710.64,9,6,0.0298
2025-10-15,Europe,Basic,3570.09,5,5,0.0341
2025-10-15,Asia,Enterprise,28858.15,9,11,0.0329
2025-10-15,Asia,Pro,8850.03,8,7,0.032
2025-10-15,Asia,Basic,3090.21,9,6,0.0318
2025-10-16,US-East,Enterprise,41578.12,6,1,0.0346
2025-10-16,US-East,Pro,15384.94,8,5,0.0309
2025-10-16,US-East,Basic,4879.36,9,6,0.0287
2025-10-16,US-West,Enterprise,38221.35,6,6,0.0265
2025-10-16,US-West,Pro,11315.0,6,7,0.0177
2025-10-16,US-West,Basic,3934.83,3,4,0.0312
2025-10-16,Europe,Enterprise,33665.68,7,5,0.0338
2025-10-16,Europe,Pro,9858.82,8,6,0.0344
2025-10-16,Europe,Basic,3361.7,8,5,0.0296
2025-10-16,Asia,Enterprise,27626.17,7,5,0.0318
2025-10-16,Asia,Pro,8423.02,5,3,0.0204
2025-10-16,Asia,Basic,2836.26,2,8,0.0303
2025-10-17,US-East,Enterprise,44927.56,8,7,0.0208
2025-10-17,US-East,Pro,13331.76,7,5,0.0282
2025-10-17,US-East,Basic,4444.13,12,5,0.0298
2025-10-17,US-West,Enterprise,39445.1,8,7,0.0286
2025-10-17,US-West,Pro,12601.28,10,6,0.026
2025-10-17,US-West,Basic,3821.71,6,8,0.0266
2025-10-17,Europe,Enterprise,36014.33,6,5,0.0291
2025-10-17,Europe,Pro,11427.93,7,7,0.0279
2025-10-17,Europe,Basic,3585.63,4,2,0.0363
2025-10-17,Asia,Enterprise,26596.77,6,5,0.03
2025-10-17,Asia,Pro,8402.4,6,3,0.0296
2025-10-17,Asia,Basic,2889.24,7,4,0.0231
2025-10-18,US-East,Enterprise,28271.89,1,4,0.0323
2025-10-18,US-East,Pro,8192.92,4,4,0.032
2025-10-18,US-East,Basic,3021.63,7,7,0.0254
2025-10-18,US-West,Enterprise,24938.48,4,3,0.0244
2025-10-18,US-West,Pro,7082.54,8,6,0.0328
2025-10-18,US-West,Basic,2376.5,4,5,0.0215
2025-10-18,Europe,Enterprise,19148.7,2,5,0.0308
2025-10-18,Europe,Pro,6735.89,4,5,0.0317
2025-10-18,Europe,Basic,2183.52,4,3,0.0329
2025-10-18,Asia,Enterprise,18581.08,1,5,0.0343
2025-10-18,Asia,Pro,4821.7,2,7,0.029
2025-10-18,Asia,Basic,1767.74,4,4,0.0324
2025-10-19,US-East,Enterprise,28027.29,4,5,0.0201
2025-10-19,US-East,Pro,8549.0,11,5,0.0284
2025-10-19,US-East,Basic,2684.57,4,5,0.0283
2025-10-19,US-West,Enterprise,25422.26,2,4,0.0345
2025-10-19,US-West,Pro,7723.47,6,6,0.0285
2025-10-19,US-West,Basic,2329.74,7,4,0.0287
2025-10-19,Europe,Enterprise,20425.68,1,5,0.023
2025-10-19,Europe,Pro,6710.82,2,3,0.0363
2025-10-19,Europe,Basic,2296.8,2,7,0.029
2025-10-19,Asia,Enterprise,16424.84,5,3,0.0287
2025-10-19,Asia,Pro,5138.89,2,6,0.0253
2025-10-19,Asia,Basic,1648.96,1,3,0.0338
2025-10-20,US-East,Enterprise,45929.6,10,7,0.0421
2025-10-20,US-East,Pro,14124.12,8,5,0.0234
2025-10-20,US-East,Basic,4768.25,5,3,0.0293
2025-10-20,US-West,Enterprise,43345.67,9,6,0.0236
2025-10-20,US-West,Pro,12042.97,8,4,0.0282
2025-10-20,US-West,Basic,3980.18,9,4,0.0256
2025-10-20,Europe,Enterprise,37679.77,6,11,0.0275
2025-10-20,Europe,Pro,10747.92,7,6,0.0276
2025-10-20,Europe,Basic,3360.58,5,6,0.0259
2025-10-20,Asia,Enterprise,27586.68,4,6,0.0353
2025-10-20,Asia,Pro,8377.23,3,3,0.0283
2025-10-20,Asia,Basic,2581.29,6,6,0.0306
2025-10-21,US-East,Enterprise,44440.61,9,8,0.0231
2025-10-21,US-East,Pro,14517.85,6,7,0.0355
2025-10-21,US-East,Basic,4630.7,9,10,0.0333
2025-10-21,US-West,Enterprise,38764.29,8,8,0.038
2025-10-21,US-West,Pro,11280.47,4,6,0.0305
2025-10-21,US-West,Basic,3914.49,5,9,0.0322
2025-10-21,Europe,Enterprise,34481.07,10,7,0.0332
2025-10-21,Europe,Pro,10357.42,7,7,0.0259
2025-10-21,Europe,Basic,3362.77,5,3,0.0265
2025-10-21,Asia,Enterprise,26617.56,8,3,0.0334
2025-10-21,Asia,Pro,7367.97,5,5,0.0346
2025-10-21,Asia,Basic,2818.62,3,7,0.0408
2025-10-22,US-East,Enterprise,46043.25,6,6,0.0288
2025-10-22,US-East,Pro,14080.84,7,3,0.0243
2025-10-22,US-East,Basic,4677.92,9,12,0.0276
2025-10-22,US-West,Enterprise,38299.83,9,7,0.0252
2025-10-22,US-West,Pro,11135.29,6,5,0.0306
2025-10-22,US-West,Basic,3748.66,5,7,0.0198
2025-10-22,Europe,Enterprise,33672.2,8,5,0.0275
2025-10-22,Europe,Pro,10211.21,6,11,0.0267
2025-10-22,Europe,Basic,3282.58,7,6,0.0269
2025-10-22,Asia,Enterprise,30952.47,6,10,0.0348
2025-10-22,Asia,Pro,8152.53,2,2,0.0308
2025-10-22,Asia,Basic,2772.64,6,6,0.0295
2025-10-23,US-East,Enterprise,48227.47,12,5,0.0261
2025-10-23,US-East,Pro,13061.26,7,3,0.0356
2025-10-23,US-East,Basic,4204.18,6,5,0.0283
2025-10-23,US-West,Enterprise,40692.37,9,8,0.0283
2025-10-23,US-West,Pro,11211.11,8,5,0.0288
2025-10-23,US-West,Basic,4085.12,8,10,0.0361
2025-10-23,Europe,Enterprise,32275.34,4,10,0.0254
2025-10-23,Europe,Pro,11636.08,1,5,0.0264
2025-10-23,Europe,Basic,3431.15,6,2,0.0235
2025-10-23,Asia,Enterprise,25842.4,8,10,0.0375
2025-10-23,Asia,Pro,8647.73,6,6,0.0216
2025-10-23,Asia,Basic,3011.63,3,9,0.0309
2025-10-24,US-East,Enterprise,44581.58,9,10,0.035
2025-10-24,US-East,Pro,14540.21,11,5,0.0256
2025-10-24,US-East,Basic,4724.17,9,12,0.0254
2025-10-24,US-West,Enterprise,36663.58,7,8,0.0335
2025-10-24,US-West,Pro,10729.67,6,1,0.0275
2025-10-24,US-West,Basic,3546.15,9,7,0.0368
2025-10-24,Europe,Enterprise,35810.52,6,5,0.0285
2025-10-24,Europe,Pro,10369.71,7,7,0.0305
2025-10-24,Europe,Basic,3452.62,9,5,0.03
2025-10-24,Asia,Enterprise,28689.48,2,4,0.0318
2025-10-24,Asia,Pro,7475.86,1,4,0.0314
2025-10-24,Asia,Basic,3018.5,8,9,0.0284
2025-10-25,US-East,Enterprise,28081.54,5,7,0.036
2025-10-25,US-East,Pro,8041.26,6,14,0.0291
2025-10-25,US-East,Basic,2791.61,4,6,0.0215
2025-10-25,US-West,Enterprise,23861.17,3,6,0.0191
2025-10-25,US-West,Pro,6739.97,6,6,0.0264
2025-10-25,US-West,Basic,2287.23,4,5,0.0416
2025-10-25,Europe,Enterprise,20021.61,4,3,0.0235
2025-10-25,Europe,Pro,5783.18,2,5,0.0331
2025-10-25,Europe,Basic,2095.35,1,1,0.033
2025-10-25,Asia,Enterprise,17778.06,5,4,0.0351
2025-10-25,Asia,Pro,5379.83,1,8,0.0306
2025-10-25,Asia,Basic,1658.34,3,6,0.0391
2025-10-26,US-East,Enterprise,28701.67,3,5,0.0408
2025-10-26,US-East,Pro,8373.54,4,4,0.0335
2025-10-26,US-East,Basic,2770.57,7,4,0.0339
2025-10-26,US-West,Enterprise,22867.56,1,5,0.0323
2025-10-26,US-West,Pro,7584.26,6,6,0.0242
2025-10-26,US-West,Basic,2274.91,1,6,0.0317
2025-10-26,Europe,Enterprise,20124.7,1,6,0.0302
2025-10-26,Europe,Pro,6384.66,3,1,0.0261
2025-10-26,Europe,Basic,1838.37,4,8,0.0361
2025-10-26,Asia,Enterprise,17466.86,2,6,0.0315
2025-10-26,Asia,Pro,4803.21,1,9,0.0377
2025-10-26,Asia,Basic,1651.66,4,8,0.0342
2025-10-27,US-East,Enterprise,43200.88,9,2,0.0167
2025-10-27,US-East,Pro,13226.07,6,1,0.0282
2025-10-27,US-East,Basic,4614.09,10,6,0.0288
2025-10-27,US-West,Enterprise,37570.24,9,8,0.0308
2025-10-27,US-West,Pro,11541.1,6,4,0.0223
2025-10-27,US-West,Basic,3412.37,6,5,0.0285
2025-10-27,Europe,Enterprise,34023.97,9,1,0.0216
2025-10-27,Europe,Pro,9797.59,7,6,0.0289
2025-10-27,Europe,Basic,3339.44,5,3,0.038
2025-10-27,Asia,Enterprise,28015.31,8,7,0.0348
2025-10-27,Asia,Pro,7785.17,1,1,0.0255
2025-10-27,Asia,Basic,2700.0,8,2,0.0266
2025-10-28,US-East,Enterprise,44825.55,6,2,0.0259
2025-10-28,US-East,Pro,13754.26,10,4,0.0241
2025-10-28,US-East,Basic,4134.78,6,6,0.0272
2025-10-28,US-West,Enterprise,38823.14,7,9,0.0261
2025-10-28,US-West,Pro,10887.88,4,3,0.0334
2025-10-28,US-West,Basic,3950.7,8,6,0.0344
2025-10-28,Europe,Enterprise,33875.28,6,6,0.0283
2025-10-28,Europe,Pro,9823.51,5,3,0.0336
2025-10-28,Europe,Basic,3423.44,5,5,0.0271
2025-10-28,Asia,Enterprise,26642.31,6,4,0.0292
2025-10-28,Asia,Pro,7946.21,10,5,0.0292
2025-10-28,Asia,Basic,2584.64,4,3,0.0318
2025-10-29,US-East,Enterprise,45889.08,9,8,0.0353
2025-10-29,US-East,Pro,13697.22,7,6,0.0244
2025-10-29,US-East,Basic,5065.6,8,2,0.0326
2025-10-29,US-West,Enterprise,40678.39,7,11,0.0329
2025-10-29,US-West,Pro,11137.01,11,5,0.0293
2025-10-29,US-West,Basic,3655.45,6,4,0.0224
2025-10-29,Europe,Enterprise,35620.57,10,6,0.0293
2025-10-29,Europe,Pro,10963.18,9,7,0.0274
2025-10-29,Europe,Basic,3155.95,7,6,0.033
2025-10-29,Asia,Enterprise,26346.14,7,6,0.0337
2025-10-29,Asia,Pro,8076.33,4,9,0.0283
2025-10-29,Asia,Basic,2489.7,4,2,0.0332
2025-10-30,US-East,Enterprise,47230.07,7,4,0.0222
2025-10-30,US-East,Pro,13584.35,8,13,0.0307
2025-10-30,US-East,Basic,4233.39,12,7,0.0351
2025-10-30,US-West,Enterprise,39318.86,6,5,0.0288
2025-10-30,US-West,Pro,12112.28,6,4,0.0301
2025-10-30,US-West,Basic,3817.72,3,5,0.0239
2025-10-30,Europe,Enterprise,34041.97,8,1,0.0353
2025-10-30,Europe,Pro,10049.89,9,8,0.0256
2025-10-30,Europe,Basic,3573.35,8,1,0.0299
2025-10-30,Asia,Enterprise,28201.73,4,7,0.0227
2025-10-30,Asia,Pro,7298.29,5,2,0.0257
2025-10-30,Asia,Basic,2732.79,9,5,0.0376
2025-10-31,US-East,Enterprise,43205.87,11,7,0.029
2025-10-31,US-East,Pro,12688.93,6,7,0.022
2025-10-31,US-East,Basic,4481.25,9,7,0.0269
2025-10-31,US-West,Enterprise,39819.23,8,9,0.0353
2025-10-31,US-West,Pro,11472.52,6,3,0.031
2025-10-31,US-West,Basic,4327.11,7,9,0.0288
2025-10-31,Europe,Enterprise,31050.37,7,9,0.0239
2025-10-31,Europe,Pro,10627.57,8,6,0.0313
2025-10-31,Europe,Basic,3561.33,5,3,0.0232
2025-10-31,Asia,Enterprise,28656.24,2,9,0.0319
2025-10-31,Asia,Pro,8024.77,1,6,0.0353
2025-10-31,Asia,Basic,2358.82,4,8,0.028
2025-11-01,US-East,Enterprise,27351.76,6,5,0.0305
2025-11-01,US-East,Pro,8276.69,3,5,0.025
2025-11-01,US-East,Basic,2726.15,10,5,0.0284
2025-11-01,US-West,Enterprise,21381.33,2,5,0.0347
2025-11-01,US-West,Pro,6307.56,3,4,0.0288
2025-11-01,US-West,Basic,2475.84,6,4,0.0327
2025-11-01,Europe,Enterprise,20045.69,5,1,0.027
2025-11-01,Europe,Pro,5982.21,4,5,0.0287
2025-11-01,Europe,Basic,2069.6,5,4,0.0408
2025-11-01,Asia,Enterprise,15824.07,1,6,0.0322
2025-11-01,Asia,Pro,4904.28,2,7,0.034
2025-11-01,Asia,Basic,1665.51,6,3,0.0301
2025-11-02,US-East,Enterprise,26710.78,5,5,0.0365
2025-11-02,US-East,Pro,7889.11,8,7,0.0213
2025-11-02,US-East,Basic,2699.84,8,10,0.0435
2025-11-02,US-West,Enterprise,23440.96,3,10,0.0266
2025-11-02,US-West,Pro,6566.02,7,8,0.0287
2025-11-02,US-West,Basic,2217.44,1,4,0.0355
2025-11-02,Europe,Enterprise,20150.45,2,3,0.0344
2025-11-02,Europe,Pro,5557.14,4,5,0.0195
2025-11-02,Europe,Basic,1894.14,4,4,0.0338
2025-11-02,Asia,Enterprise,16913.64,3,2,0.0344
2025-11-02,Asia,Pro,4828.96,1,2,0.0373
2025-11-02,Asia,Basic,1516.11,1,5,0.0238
2025-11-03,US-East,Enterprise,44909.51,7,3,0.0318
2025-11-03,US-East,Pro,12657.07,13,7,0.0338
2025-11-03,US-East,Basic,4351.03,6,5,0.0261
2025-11-03,US-West,Enterprise,38896.33,9,4,0.0246
2025-11-03,US-West,Pro,11376.84,6,6,0.0198
2025-11-03,US-West,Basic,3748.07,3,2,0.0308
2025-11-03,Europe,Enterprise,33988.56,7,2,0.0366
2025-11-03,Europe,Pro,9576.74,5,8,0.0285
2025-11-03,Europe,Basic,3318.97,7,11,0.0249
2025-11-03,Asia,Enterprise,28622.07,6,6,0.0322
2025-11-03,Asia,Pro,8050.91,8,6,0.0366
2025-11-03,Asia,Basic,2709.38,4,5,0.0221
2025-11-04,US-East,Enterprise,47014.16,12,6,0.0339
2025-11-04,US-East,Pro,13370.24,8,7,0.0307
2025-11-04,US-East,Basic,4871.39,7,6,0.0306
2025-11-04,US-West,Enterprise,36892.15,4,8,0.0308
2025-11-04,US-West,Pro,11161.26,8,4,0.0302
2025-11-04,US-West,Basic,3843.38,12,10,0.0232
2025-11-04,Europe,Enterprise,31903.55,5,8,0.0268
2025-11-04,Europe,Pro,9426.12,8,7,0.0281
2025-11-04,Europe,Basic,3466.42,6,5,0.0379
2025-11-04,Asia,Enterprise,26527.39,3,11,0.0342
2025-11-04,Asia,Pro,8972.21,2,8,0.0259
2025-11-04,Asia,Basic,2853.39,9,6,0.0371
2025-11-05,US-East,Enterprise,49211.51,8,8,0.0278
2025-11-05,US-East,Pro,13004.35,7,7,0.0293
2025-11-05,US-East,Basic,4399.05,8,2,0.0311
2025-11-05,US-West,Enterprise,34334.1,9,2,0.0307
2025-11-05,US-West,Pro,11267.71,6,7,0.0286
2025-11-05,US-West,Basic,4057.63,7,9,0.0432
2025-11-05,Europe,Enterprise,31972.73,9,2,0.0294
2025-11-05,Europe,Pro,10930.97,4,5,0.0242
2025-11-05,Europe,Basic,3400.95,9,5,0.0326
2025-11-05,Asia,Enterprise,26584.34,5,5,0.0384
2025-11-05,Asia,Pro,7229.79,5,4,0.0318
2025-11-05,Asia,Basic,2747.65,7,9,0.0281
2025-11-06,US-East,Enterprise,40853.23,6,10,0.0257
2025-11-06,US-East,Pro,12252.43,9,8,0.029
2025-11-06,US-East,Basic,4655.08,8,3,0.0298
2025-11-06,US-West,Enterprise,38913.13,10,4,0.0182
2025-11-06,US-West,Pro,11284.23,7,7,0.0252
2025-11-06,US-West,Basic,3607.24,3,6,0.0291
2025-11-06,Europe,Enterprise,33982.18,6,5,0.0196
2025-11-06,Europe,Pro,9704.98,9,0,0.0307
2025-11-06,Europe,Basic,3126.89,6,4,0.0346
2025-11-06,Asia,Enterprise,25716.99,3,3,0.0294
2025-11-06,Asia,Pro,8446.88,1,4,0.0348
2025-11-06,Asia,Basic,2512.04,8,8,0.0249
2025-11-07,US-East,Enterprise,42308.34,9,6,0.029
2025-11-07,US-East,Pro,12340.82,8,5,0.0329
2025-11-07,US-East,Basic,4519.6,7,3,0.0378
2025-11-07,US-West,Enterprise,36856.2,8,6,0.0379
2025-11-07,US-West,Pro,10781.97,8,6,0.0303
2025-11-07,US-West,Basic,3876.22,4,4,0.0336
2025-11-07,Europe,Enterprise,35131.22,5,3,0.03
2025-11-07,Europe,Pro,9536.25,6,8,0.0265
2025-11-07,Europe,Basic,3539.97,8,4,0.0317
2025-11-07,Asia,Enterprise,27802.44,6,7,0.029
2025-11-07,Asia,Pro,7761.85,2,3,0.0248
2025-11-07,Asia,Basic,2808.71,3,5,0.0334
2025-11-08,US-East,Enterprise,24967.51,3,4,0.0264
2025-11-08,US-East,Pro,8002.5,3,6,0.0247
2025-11-08,US-East,Basic,2751.2,8,5,0.024
2025-11-08,US-West,Enterprise,25451.8,7,5,0.0267
2025-11-08,US-West,Pro,6030.71,3,8,0.0305
2025-11-08,US-West,Basic,2144.43,4,7,0.0274
2025-11-08,Europe,Enterprise,19579.08,5,6,0.0247
2025-11-08,Europe,Pro,6200.51,4,8,0.0272
2025-11-08,Europe,Basic,1990.97,5,4,0.032
2025-11-08,Asia,Enterprise,15000.46,2,9,0.0291
2025-11-08,Asia,Pro,4756.8,6,7,0.0264
2025-11-08,Asia,Basic,1664.95,2,10,0.0251
2025-11-09,US-East,Enterprise,24288.2,2,10,0.0188
2025-11-09,US-East,Pro,7526.78,8,9,0.024
2025-11-09,US-East,Basic,2715.63,3,7,0.0335
2025-11-09,US-West,Enterprise,21201.63,5,5,0.038
2025-11-09,US-West,Pro,6375.61,3,3,0.0223
2025-11-09,US-West,Basic,2314.85,3,1,0.0204
2025-11-09,Europe,Enterprise,19550.61,3,1,0.0278
2025-11-09,Europe,Pro,6084.93,1,2,0.0301
2025-11-09,Europe,Basic,1967.82,3,2,0.0301
2025-11-09,Asia,Enterprise,16113.1,6,8,0.034
2025-11-09,Asia,Pro,4574.48,3,5,0.0297
2025-11-09,Asia,Basic,1433.04,3,3,0.0363
2025-11-10,US-East,Enterprise,42041.72,9,5,0.0306
2025-11-10,US-East,Pro,12821.94,7,3,0.0298
2025-11-10,US-East,Basic,4450.09,10,7,0.0365
2025-11-10,US-West,Enterprise,39945.66,6,4,0.0428
2025-11-10,US-West,Pro,11037.86,11,11,0.0305
2025-11-10,US-West,Basic,3840.38,7,7,0.0284
2025-11-10,Europe,Enterprise,31923.14,7,3,0.0318
2025-11-10,Europe,Pro,9418.69,6,9,0.0316
2025-11-10,Europe,Basic,2933.04,7,6,0.0331
2025-11-10,Asia,Enterprise,26365.91,6,3,0.0342
2025-11-10,Asia,Pro,7562.98,6,2,0.0391
2025-11-10,Asia,Basic,2630.17,7,11,0.0312
2025-11-11,US-East,Enterprise,42340.38,9,9,0.0343
2025-11-11,US-East,Pro,13570.9,10,7,0.0274
2025-11-11,US-East,Basic,4198.77,5,7,0.0253
2025-11-11,US-West,Enterprise,34320.15,10,7,0.0277
2025-11-11,US-West,Pro,10297.69,6,5,0.0331
2025-11-11,US-West,Basic,3726.53,8,5,0.0295
2025-11-11,Europe,Enterprise,33135.65,4,5,0.0333
2025-11-11,Europe,Pro,9912.15,6,1,0.0372
2025-11-11,Europe,Basic,2728.58,7,6,0.0314
2025-11-11,Asia,Enterprise,114815.68,35,5,0.0338
2025-11-11,Asia,Pro,33585.62,15,8,0.0372
2025-11-11,Asia,Basic,11762.06,15,5,0.0273
2025-11-12,US-East,Enterprise,45401.57,9,5,0.036
2025-11-12,US-East,Pro,13045.07,8,6,0.0296
2025-11-12,US-East,Basic,4549.24,5,7,0.0283
2025-11-12,US-West,Enterprise,36449.77,9,5,0.0296
2025-11-12,US-West,Pro,10508.65,7,3,0.0279
2025-11-12,US-West,Basic,3311.6,6,6,0.0317
2025-11-12,Europe,Enterprise,32755.52,5,2,0.0279
2025-11-12,Europe,Pro,9085.61,6,8,0.0233
2025-11-12,Europe,Basic,3090.02,6,10,0.0294
2025-11-12,Asia,Enterprise,25565.41,4,4,0.0299
2025-11-12,Asia,Pro,7724.6,7,5,0.0327
2025-11-12,Asia,Basic,2551.09,10,2,0.0275
2025-11-13,US-East,Enterprise,42846.03,8,7,0.0275
2025-11-13,US-East,Pro,13535.77,11,6,0.028
2025-11-13,US-East,Basic,4235.95,11,4,0.0346
2025-11-13,US-West,Enterprise,37347.17,6,4,0.0316
2025-11-13,US-West,Pro,11555.73,9,9,0.0381
2025-11-13,US-West,Basic,3656.71,7,3,0.0404
2025-11-13,Europe,Enterprise,31020.81,6,3,0.036
2025-11-13,Europe,Pro,9409.34,9,2,0.0374
2025-11-13,Europe,Basic,3280.6,5,6,0.0298
2025-11-13,Asia,Enterprise,27519.67,4,7,0.0321
2025-11-13,Asia,Pro,7894.39,4,8,0.029
2025-11-13,Asia,Basic,2368.86,4,6,0.031
2025-11-14,US-East,Enterprise,42614.55,5,5,0.035
2025-11-14,US-East,Pro,12544.11,6,2,0.0308
2025-11-14,US-East,Basic,4320.95,8,9,0.0205
2025-11-14,US-West,Enterprise,36285.32,6,6,0.0273
2025-11-14,US-West,Pro,10810.83,4,2,0.0243
2025-11-14,US-West,Basic,3698.55,3,5,0.0306
2025-11-14,Europe,Enterprise,34639.99,10,9,0.0354
2025-11-14,Europe,Pro,9880.94,8,3,0.0229
2025-11-14,Europe,Basic,3454.55,7,5,0.0337
2025-11-14,Asia,Enterprise,26536.86,5,11,0.034
2025-11-14,Asia,Pro,7701.53,5,6,0.0388
2025-11-14,Asia,Basic,2539.09,4,4,0.0207
2025-11-15,US-East,Enterprise,28928.18,5,10,0.0334
